time_ps,msd_A2
0.0,0.0
0.1,1.0058756976358572
0.2,1.6790241366019731
0.3,2.23510434147224
0.4,2.7514405881717434
0.5,3.1159176315137658
0.6,3.774700991929061
0.7,4.366437984411187
0.8,4.63291729245157
0.9,5.0186006874250015
1.0,5.46877581946779
1.1,5.938696474073249
1.2,6.468828882173654
1.3,6.462137541778209
1.4,6.738394759904221
1.5,6.9173893138737
1.6,7.005227315458367
1.7,7.542264769047695
1.8,7.61312910914501
1.9,8.102188145242057
2.0,8.364257741053944
2.1,8.441304590664693
2.2,8.466969134209295
2.3,8.875822018558017
2.4,9.045674433488973
2.5,9.234137632637257
2.6,9.19848795211489
2.7,9.30044724120069
2.8,9.07158247097544
2.9,9.031611361460088
3.0,9.334800585184135
3.1,9.44417389143227
3.2,9.662446625512413
3.3,9.64997207938934
3.4,9.706196061371225
3.5,9.963981280209046
3.6,10.029510507412953
3.7,10.277433991589607
3.8,10.303291354603196
3.9,10.503627822724386
4.0,10.616886098789406
4.1,10.486602807974911
4.2,10.626677836247897
4.3,10.75449078037921
4.4,10.84022371216299
4.5,10.79265944427308
4.6,10.980435493644856
4.7,10.981346102835928
4.8,11.00863914380232
4.9,11.263853475310324
5.0,11.073163156637268
5.1,11.179386236369355
5.2,11.304142510803985
5.3,11.11442267412991
5.4,11.2267271864086
5.5,11.207976804526794
5.6,11.7604667742316
5.7,11.788372300210362
5.8,11.925113835862591
5.9,12.011593226396618
6.0,12.3169540747699
6.1,12.108225365091371
6.2,11.96034510188768
6.3,12.207494218560443
6.4,12.029581935096472
6.5,12.171794913982165
6.6,12.199257608147626
6.7,12.187847851317311
6.8,12.478846503860463
6.9,12.210420489580978
7.0,12.43122117052886
7.1,12.780109190055196
7.2,12.643633387535289
7.3,12.638381026268164
7.4,12.652952745525583
7.5,12.737898388066814
7.6,12.910548236789388
7.7,12.857965843912275
7.8,13.166435789592889
7.9,13.119742613369484
8.0,13.156993818819124
8.1,13.584249112309394
8.2,13.788311896594092
8.3,13.498435422807631
8.4,13.43425510594974
8.5,13.605947586374429
8.6,13.690148974545714
8.7,13.77847521196496
8.8,13.703825688457638
8.9,13.750397553650654
9.0,13.97811914894382
9.1,14.287271369609892
9.2,14.47546404138056
9.3,14.755256044495606
9.4,14.814578432419683
9.5,14.700559551406457
9.6,14.796297156560534
9.7,14.67478375342657
9.8,14.961034595994002
9.9,14.784772905519212
10.0,14.992574005827082
10.1,15.05953556909965
10.2,15.101535142154976
10.3,15.172782976810344
10.4,15.366202839062936
10.5,15.758108160438638
10.6,15.719781312668513
10.7,15.680692920353586
10.8,15.757608097392064
10.9,15.838613001190872
11.0,15.884979540037698
11.1,15.99337241283012
11.2,15.7981232035202
11.3,15.596206936750812
11.4,15.497296115950146
11.5,15.39693512622163
11.6,15.555118004251502
11.7,15.601373560171712
11.8,15.824132801081516
11.9,15.687099143284351
12.0,15.763186573761743
12.1,16.202473481920425
12.2,16.25269229760823
12.3,16.037514920326586
12.4,15.928675158432917
12.5,16.021827839881823
12.6,16.192122689201874
12.7,16.06858980632046
12.8,16.144690742006304
12.9,15.989817520390153
13.0,16.186451489096264
13.1,16.37343660961674
13.2,16.629533860549113
13.3,16.50156605849308
13.4,17.01193286609923
13.5,16.783656751707497
13.6,16.78416801815423
13.7,17.236459030852203
13.8,17.25582904260626
13.9,17.12543274530499
14.0,17.111713887799315
14.1,17.40607250992918
14.2,17.54330991145138
14.3,17.447849250206154
14.4,17.232355848769675
14.5,17.712830137445465
14.6,17.65290303304262
14.7,17.81719402146346
14.8,17.682981790203442
14.9,17.77189070120523
15.0,17.89607179880574
15.1,18.22955403543681
15.2,18.1434429267704
15.3,17.816048489806082
15.4,18.181821819299657
15.5,18.11765672641381
15.6,18.18700780570413
15.7,18.44989762666383
15.8,18.57158518452955
15.9,18.338664497287507
16.0,18.12332860240086
16.1,18.507410038553687
16.2,18.5124549531656
16.3,18.605631356802643
16.4,18.811530339234203
16.5,18.701539274550743
16.6,18.65173488985852
16.7,18.684130355021708
16.8,18.684447912514184
16.9,18.788168132113157
17.0,18.918669791867767
17.1,18.988217720002165
17.2,18.88442567854451
17.3,18.899871348412564
17.4,19.057797805427345
17.5,19.172693455482456
17.6,19.00647569216816
17.7,18.998107779946
17.8,19.150718036381758
17.9,19.204133978247366
18.0,19.258809507987653
18.1,19.39435410418938
18.2,19.548748964549223
18.3,19.675040907224567
18.4,19.557464258553825
18.5,19.67434849584596
18.6,19.85379117159
18.7,19.876476973958496
18.8,19.84230095150743
18.9,20.37348976741052
19.0,20.194000721054323
19.1,20.188920238707148
19.2,20.272855251557264
19.3,20.27657181299402
19.4,20.32024720356944
19.5,19.95260268929473
19.6,20.16619297217529
19.7,20.042584899364847
19.8,20.34549606637576
20.0,20.263931583012614
