time_ps,msd_A2
0.0,0.0
0.1,0.3781142602616862
0.2,0.6111382011680033
0.3,0.8668128706486079
0.4,1.0758852966621408
0.5,1.3929910603446876
0.6,1.6298885578555744
0.7,1.9255634939573696
0.8,1.9709482439869064
0.9,2.271048717509285
1.0,2.605112727520034
1.1,2.9176435062472947
1.2,3.2808171335298164
1.3,3.6168191837884343
1.4,3.826472592583961
1.5,4.417893167234311
1.6,4.963579742519218
1.7,5.267406066974538
1.8,5.513519149432273
1.9,6.043555801183907
2.0,6.38016948916657
2.1,6.683958562081219
2.2,7.054912512489462
2.3,7.428025113594884
2.4,7.756107299244405
2.5,8.098455473808823
2.6,8.383056153176721
2.7,8.737417322002727
2.8,9.103352047751091
2.9,9.484802978123136
3.0,9.777300934564083
3.1,9.702504666088728
3.2,10.194304930420468
3.3,10.640542422156802
3.4,10.989290071769618
3.5,11.11052193180436
3.6,11.405996207953724
3.7,11.814136668862206
3.8,11.937574139328454
3.9,12.349458315007729
4.0,12.838085671038378
4.1,13.10286272297532
4.2,13.425206905201089
4.3,13.43293717876996
4.4,13.950154626512564
4.5,14.242892654851389
4.6,14.495695905789828
4.7,14.923028092462465
4.8,15.554962194528091
4.9,15.68077700657167
5.0,16.05714713573495
5.1,16.51792791227559
5.2,16.487082802107576
5.3,16.7305857879981
5.4,17.092853570888423
5.5,17.060374282556424
5.6,17.073007276730277
5.7,17.04182068720646
5.8,17.03579835528586
5.9,17.308502155997985
6.0,17.455159892586575
6.1,17.650779103434623
6.2,17.912112718081122
6.3,17.630584704603116
6.4,18.024210676895727
6.5,18.097650857714964
6.6,18.05924357850973
6.7,18.09002195505995
6.8,18.605628108391475
6.9,19.125455576452826
7.0,19.02039721687381
7.1,19.410935571019504
7.2,19.68683588320005
7.3,20.26668352840952
7.4,20.1359244981888
7.5,20.60878353638845
7.6,20.37488239210907
7.7,20.941513830996666
7.8,21.130265482034524
7.9,21.065920719775743
8.0,21.177505358448
8.1,21.5832943195212
8.2,21.75826156611756
8.3,21.939074926460652
8.4,22.274291466185144
8.5,22.72388185945555
8.6,23.27833245477251
8.7,23.27354249025223
8.8,23.719515718170765
8.9,24.195622105891797
9.0,24.21129409291898
9.1,23.66268837044619
9.2,24.13422224733268
9.3,24.3585780815271
9.4,24.514183626296884
9.5,24.509625914572688
9.6,25.49878162018696
9.7,25.91655383543697
9.8,25.794696451279407
9.9,25.972519803789265
10.0,26.52643181164412
10.1,26.28583402150779
10.2,27.431686066456344
10.3,27.106306285572472
10.4,27.462764892259216
10.5,27.812149761619644
10.6,28.208124900158943
10.7,28.585980420895243
10.8,29.13225713302183
10.9,30.228602902766237
11.0,30.22455562520631
11.1,30.83308733439676
11.2,31.21686424472368
11.3,30.948934457689692
11.4,30.986038853395137
11.5,30.6958830788804
11.6,30.786979145235836
11.7,31.138738288003044
11.8,31.241975462944456
11.9,30.97742114660645
12.0,31.05656462228673
12.1,31.408236554019783
12.2,31.762961082500667
12.3,32.22158214109823
12.4,31.90911982153003
12.5,32.18814828993225
12.6,32.522682125429185
12.7,33.32630373208062
12.8,33.43085784669969
12.9,33.56411786007961
13.0,33.44213745493529
13.1,33.60473447779382
13.2,33.94234722940369
13.3,35.017279713906355
13.4,34.900885597230854
13.5,35.45452228134093
13.6,35.231390256568574
13.7,35.008847104656944
13.8,36.15934420410272
13.9,36.36799553339264
14.0,36.27784873348687
14.1,36.22394262501778
14.2,36.53935599202893
14.3,36.52135502829663
14.4,36.98961584402556
14.5,37.131664075836085
14.6,37.449568610234365
14.7,37.42278248609382
14.8,37.61498774994702
14.9,37.52343973888249
15.0,37.47236739066331
15.1,37.67808831284896
15.2,38.173617179847234
15.3,38.88620392722922
15.4,39.17584028578554
15.5,38.733458876988536
15.6,38.6823208345692
15.7,39.18945945606607
15.8,39.091199903741526
15.9,40.08059452047782
16.0,40.792295875938365
16.1,41.06195988454603
16.2,41.19369325643122
16.3,41.50634893789018
16.4,42.60980066670963
16.5,42.64470217657087
16.6,43.24565198938127
16.7,43.77013460436964
16.8,44.210095412283465
16.9,43.74929950178295
17.0,44.33835675759349
17.1,44.3551548459297
17.2,44.573130494347815
17.3,44.25731738590974
17.4,44.14135512626246
17.5,44.48596897502244
17.6,45.05915120896823
17.7,45.324411145593295
17.8,45.569895252432055
17.9,45.585105229365055
18.0,46.22471085681914
18.1,46.07862120581725
18.2,45.582426094392645
18.3,45.88080312728445
18.4,46.32476801067431
18.5,45.98323936407431
18.6,46.33353250562296
18.7,46.70184323266118
18.8,46.5498300088822
18.9,45.99440520021575
19.0,46.74699901793762
19.1,47.03449422216423
19.2,47.691313423643976
19.3,48.75526903712884
19.4,48.43853435435364
19.5,48.54609420679258
19.6,48.78313011992614
19.7,48.95035225436944
19.8,48.491591206801374
20.0,49.3218680672578
