time_ps,msd_A2
0.0,0.0
0.1,0.8819635147120963
0.2,1.0232601580462828
0.3,1.368424143393248
0.4,1.635688979149111
0.5,1.8958872640001927
0.6,2.137895682669156
0.7,2.16185933509627
0.8,2.377601523669665
0.9,2.6159683162274203
1.0,2.9340822851817268
1.1,3.351786125440099
1.2,3.3845306338405945
1.3,3.7522135692425302
1.4,3.992898561084101
1.5,4.013686732374895
1.6,4.288431918986748
1.7,4.76173386236336
1.8,4.86910130578634
1.9,5.004181722577303
2.0,5.20083714804372
2.1,5.503851667625881
2.2,5.57822420665339
2.3,5.692627191764565
2.4,5.97266749171145
2.5,6.079220505101472
2.6,6.111569121441515
2.7,5.935438869115366
2.8,5.982100422392621
2.9,5.746227356797641
3.0,5.903909753378978
3.1,5.993344078426442
3.2,6.083670381288101
3.3,6.393315875957114
3.4,6.49564574145997
3.5,6.790158681290095
3.6,7.043114798026131
3.7,7.13964132813904
3.8,7.1807531808849445
3.9,7.576138774817934
4.0,7.899417428283238
4.1,7.7997849418129395
4.2,7.907683537943233
4.3,8.147698925956611
4.4,8.339224654705351
4.5,8.349073193454482
4.6,8.814511173682936
4.7,8.94875066816227
4.8,9.148479536587262
4.9,9.014634038305484
5.0,9.140620765957442
5.1,9.648709246189254
5.2,9.725073977711864
5.3,9.873558001801994
5.4,10.16254001651548
5.5,10.15349981662632
5.6,10.069101204706342
5.7,9.916016571514284
5.8,9.642507497448038
5.9,9.72241451780372
6.0,9.851719207253783
6.1,10.04683169009704
6.2,9.960133861979152
6.3,9.869664954962268
6.4,9.707432696890056
6.5,10.067334357395527
6.6,10.411138236423348
6.7,10.940693054071346
6.8,10.666679738790208
6.9,11.08403601278123
7.0,11.071749866444604
7.1,11.375781760370362
7.2,11.50244964156923
7.3,12.14235126715482
7.4,12.3350033730808
7.5,12.446473718630545
7.6,12.851272870237208
7.7,12.724990487208034
7.8,12.867886497394522
7.9,13.318723681464345
8.0,13.74303682769138
8.1,14.154463558262636
8.2,14.308171995738473
8.3,14.251142744360756
8.4,14.288771243713317
8.5,14.460558201648396
8.6,14.588484304453727
8.7,14.790897632917735
8.8,15.075449957532348
8.9,15.269292575351509
9.0,15.2167011018735
9.1,15.22548643855184
9.2,15.140534113868576
9.3,15.18146705823754
9.4,15.350997076486616
9.5,14.91448156279528
9.6,14.739835783130983
9.7,14.726835632508688
9.8,15.288705362147049
9.9,15.647822184178844
10.0,16.03832488655561
10.1,16.061476817300566
10.2,16.24271486205118
10.3,16.593048484251405
10.4,16.83245180171576
10.5,16.78887025463955
10.6,17.13932795375368
10.7,17.32317897571948
10.8,17.187771811412098
10.9,17.501750392215012
11.0,17.682030177464522
11.1,18.42574007695838
11.2,18.23272268066062
11.3,18.218272661433858
11.4,18.728372101640566
11.5,19.43252023191129
11.6,19.541500770812707
11.7,20.36290501452076
11.8,20.3240791035042
11.9,20.98228464743201
12.0,20.79995140467511
12.1,20.63567068998504
12.2,20.784362998711373
12.3,20.603873316751635
12.4,20.998497065789117
12.5,20.691834945865185
12.6,20.81580865323732
12.7,20.57584155673068
12.8,20.696738783781555
12.9,20.391580247867807
13.0,19.946073778317466
13.1,20.49542367599212
13.2,21.177917444655638
13.3,21.32291963184667
13.4,21.763513094328143
13.5,21.53096369740115
13.6,21.17060229954516
13.7,21.49031410073811
13.8,21.41096732773402
13.9,22.045789228558316
14.0,22.259617158085856
14.1,22.205604157901988
14.2,22.05174799506606
14.3,22.712730148640222
14.4,22.499813767436795
14.5,22.655272294787668
14.6,22.50936631115996
14.7,22.84087789195017
14.8,22.411083776913085
14.9,22.920513445233865
15.0,23.173171872157425
15.1,23.46408694388033
15.2,23.369631873943863
15.3,22.949329570013365
15.4,22.621137217473724
15.5,23.349785432816365
15.6,23.99676565799214
15.7,23.928543956525317
15.8,24.34975729804891
15.9,24.42037176678937
16.0,23.933271197777547
16.1,24.0903135808933
16.2,24.32965566839716
16.3,25.106460125797398
16.4,25.582008966889244
16.5,25.957520784276795
16.6,26.32713625977442
16.7,26.17247077322157
16.8,25.89304448552406
16.9,26.24444679978803
17.0,25.948931105557715
17.1,25.503567339279986
17.2,26.24400211146572
17.3,26.66055259828495
17.4,26.26553698358164
17.5,25.91906102776952
17.6,25.52985570228147
17.7,24.89217482806874
17.8,25.641822623694544
17.9,26.556054408890105
18.0,26.844200483748864
18.1,25.869377994149666
18.2,25.932863303736195
18.3,26.189369126539106
18.4,26.532401410159284
18.5,26.50674364383856
18.6,26.381597318064276
18.7,26.48889640117016
18.8,26.505335233633588
18.9,27.048441162850946
19.0,27.692224604749047
19.1,27.666424116998524
19.2,27.50944218788229
19.3,27.67887280800628
19.4,28.142359547209285
19.5,28.018042374372136
19.6,27.98042149682944
19.7,27.391695888972983
19.8,27.56852109710491
20.0,28.556412293481507
