time_ps,msd_A2
0.0,0.0
0.1,0.7569322264673174
0.2,0.8546118581509482
0.3,0.8611366144892948
0.4,1.0016070065650815
0.5,1.1691382681175624
0.6,1.234601337869451
0.7,1.414677496423809
0.8,1.5283138695915672
0.9,1.8029829999947025
1.0,2.048674293619585
1.1,2.218041410060255
1.2,2.159287648122799
1.3,2.22923671701651
1.4,2.3373545045873314
1.5,2.579930858312066
1.6,2.639669653805897
1.7,2.7678917255760034
1.8,2.901789851729754
1.9,3.0314885517361367
2.0,3.237692072319036
2.1,3.398203014780071
2.2,3.3420581390113298
2.3,3.482774281234561
2.4,3.3767595401308514
2.5,3.3865308038309223
2.6,3.604319075591466
2.7,3.622465435877371
2.8,3.78977304008672
2.9,3.930474770271162
3.0,3.934807472123378
3.1,4.079304629421919
3.2,4.028863098107494
3.3,4.123056488029363
3.4,4.216838493355539
3.5,4.584141296643952
3.6,4.662361631348258
3.7,4.719959337646472
3.8,4.967118369310813
3.9,5.027614014683596
4.0,4.827475102422257
4.1,4.811254189334783
4.2,4.837308100677845
4.3,5.007147150864026
4.4,5.085454221694957
4.5,5.332606131952348
4.6,5.508438797638893
4.7,5.664380136719553
4.8,5.602236959398803
4.9,5.8875633212537295
5.0,5.84347312688
5.1,5.767468760185814
5.2,5.903079654151184
5.3,5.958852876895513
5.4,5.988234706253532
5.5,6.129758904411218
5.6,6.431341706993101
5.7,6.260324894478576
5.8,6.347300602422879
5.9,6.702185636566928
6.0,6.544502335133392
6.1,6.271253437328916
6.2,6.440596875079701
6.3,6.502817227865967
6.4,6.6272579400728615
6.5,6.620239564847431
6.6,6.6324616522515285
6.7,6.533638178780966
6.8,6.612047546968884
6.9,6.716913684949741
7.0,7.05134998730077
7.1,7.265791566182844
7.2,7.157908948415577
7.3,7.302771599066329
7.4,7.275703604688105
7.5,7.319331895517631
7.6,7.407982037067458
7.7,7.50991918434956
7.8,7.641189498851947
7.9,7.808382840249995
8.0,7.973969819639284
8.1,7.985283355702258
8.2,7.948736833750734
8.3,7.893847805987328
8.4,7.895442257994
8.5,7.845401161361727
8.6,7.663899239470981
8.7,7.597367840087116
8.8,7.880611464115414
8.9,7.825625407171681
9.0,7.76975695148565
9.1,7.920488555058419
9.2,7.58093412631158
9.3,7.513907656007421
9.4,7.605842522467121
9.5,7.586671513593193
9.6,7.558467818319728
9.7,7.368236377087985
9.8,7.313388646629416
9.9,7.420010472915329
10.0,7.628447898768303
10.1,7.669056073152234
10.2,7.651573937383362
10.3,7.554824153801842
10.4,7.558084251719511
10.5,7.487718678478999
10.6,7.65455058068758
10.7,8.051315276750255
10.8,8.207927089212086
10.9,7.847611297318497
11.0,7.770986348547839
11.1,7.58532972234426
11.2,7.581661910323102
11.3,7.844483652591141
11.4,7.595647827123453
11.5,7.826484777875694
11.6,7.9822857729392815
11.7,8.153641730946207
11.8,8.304441507094348
11.9,8.494142767180529
12.0,8.524036063657059
12.1,8.181320748245168
12.2,8.112568794963844
12.3,8.014152714613155
12.4,7.9266632392294065
12.5,8.183187766784313
12.6,8.105395418791192
12.7,8.300850061875652
12.8,8.089294661335323
12.9,8.210112677004831
13.0,8.081918517738798
13.1,8.0694142731914
13.2,7.8814772561550095
13.3,7.802815455815005
13.4,8.170386217594396
13.5,8.213320832182445
13.6,8.162886255361338
13.7,8.344173964947283
13.8,8.572372739192945
13.9,8.309556718442543
14.0,8.47799369540742
14.1,8.56817401419607
14.2,8.86008291885511
14.3,8.822604312864144
14.4,8.786191112701253
14.5,8.842303228635531
14.6,8.928106214936703
14.7,8.95800182253403
14.8,8.924859886283933
14.9,9.190259763807603
15.0,9.118927917026555
15.1,9.10460110180963
15.2,9.072090480998805
15.3,9.209954575346938
15.4,9.3135722285735
15.5,9.303998462298605
15.6,9.080716114631487
15.7,9.230531209767957
15.8,9.344223110510445
15.9,9.585992377116664
16.0,9.66393207019844
16.1,9.883554429914712
16.2,9.876131272082484
16.3,9.968032909802035
16.4,9.915970809545708
16.5,9.95827766688491
16.6,9.831146573619032
16.7,9.934531002180645
16.8,9.813383036502332
16.9,9.7332818581639
17.0,9.77047318402839
17.1,9.514294944620575
17.2,9.568896697288352
17.3,9.643999092698577
17.4,9.89498371473498
17.5,10.168855257707582
17.6,10.060406387547731
17.7,10.01055927997728
17.8,10.065118195960038
17.9,10.272962526106314
18.0,10.204115218539624
18.1,10.29950933613662
18.2,10.268292910043376
18.3,10.08391718816275
18.4,9.967679642194858
18.5,10.264262240426106
18.6,10.32191606237415
18.7,10.26069177377946
18.8,10.300945050762806
18.9,10.267609651600724
19.0,10.445506185442929
19.1,10.39005045745197
19.2,10.163897626371892
19.3,10.323730624010164
19.4,10.13047177879158
19.5,10.332648298509186
19.6,10.290701571512685
19.7,10.396714459734495
19.8,10.257054298348162
20.0,10.262541189887068
