time_ps,msd_A2
0.0,0.0
0.1,1.5280657326133795
0.2,3.037310684124579
0.3,4.058342441165529
0.4,4.753268263739506
0.5,5.33352704300987
0.6,6.084577482073295
0.7,7.10307606491692
0.8,7.590627204628205
0.9,8.167608076451588
1.0,8.865613845059785
1.1,9.186656623597932
1.2,10.038132152448334
1.3,10.53113929904507
1.4,10.790991651927856
1.5,11.020975023013843
1.6,11.202279945181711
1.7,11.53297399907082
1.8,12.08915078691896
1.9,12.29764788199849
2.0,12.523679168180774
2.1,12.50148008592529
2.2,13.045303784862629
2.3,13.405346523057965
2.4,13.614917408164182
2.5,13.760703248317569
2.6,13.75707512537222
2.7,14.075736247848116
2.8,14.268537079694106
2.9,14.23445203994317
3.0,14.168287860015608
3.1,14.370008349875702
3.2,14.827892381346558
3.3,15.318165896690012
3.4,15.658960443976568
3.5,15.771009422432789
3.6,15.780305628894029
3.7,16.019586816306198
3.8,16.14482201764472
3.9,16.49501901165437
4.0,16.770420605490095
4.1,16.79847137763728
4.2,17.016893367735694
4.3,16.94976157665552
4.4,16.894407975404025
4.5,16.744717756092196
4.6,16.812384887407188
4.7,17.250520578286995
4.8,17.51214078986776
4.9,17.752635302398637
5.0,17.556574802960075
5.1,17.600070319045336
5.2,17.61191170065584
5.3,17.69401295287086
5.4,17.924330768416326
5.5,18.264931234401462
5.6,18.13814358119325
5.7,18.146764508357688
5.8,18.104394545484134
5.9,17.914590067366998
6.0,18.08416562652592
6.1,18.467881516548385
6.2,18.661328371787743
6.3,18.90001833328654
6.4,19.2585428596214
6.5,19.376736844926292
6.6,19.74292967164396
6.7,19.80055945619775
6.8,19.712733665699872
6.9,19.73716510477218
7.0,19.709013773681107
7.1,19.6465726995686
7.2,19.983820899513827
7.3,20.43532269290044
7.4,20.908082408821016
7.5,21.08925937740135
7.6,21.06155482226373
7.7,21.00677667105235
7.8,21.21659144735264
7.9,21.25152055390916
8.0,21.4098922254377
8.1,21.19181333996993
8.2,21.11918603699772
8.3,21.154992567931835
8.4,21.066034936105524
8.5,21.68038279475096
8.6,21.28278620058976
8.7,21.278860325715264
8.8,20.99767804109788
8.9,21.18526525442426
9.0,21.291713567197696
9.1,21.433028084597726
9.2,21.371848904653525
9.3,21.48722578511288
9.4,21.31886495929525
9.5,21.322835142062505
9.6,21.672509641274715
9.7,21.699263514124837
9.8,21.914740565813126
9.9,22.00447006063647
10.0,22.47774589094702
10.1,22.428462252535496
10.2,22.12498200118925
10.3,22.33575621612322
10.4,22.704610959150013
10.5,22.597323305721385
10.6,23.006918285957774
10.7,23.233561321402178
10.8,22.95656619739146
10.9,23.05453056999473
11.0,23.19744128648751
11.1,23.254187304913835
11.2,23.25435367993105
11.3,23.183774986407936
11.4,23.514053503642284
11.5,23.442600508735417
11.6,23.88799996834585
11.7,23.61243049200515
11.8,23.68894436736605
11.9,23.42823440472188
12.0,23.6559782402622
12.1,24.030896313523424
12.2,23.67985944222278
12.3,24.30100940445193
12.4,24.37170919854637
12.5,24.453203724940828
12.6,24.38291169415133
12.7,25.26741381543168
12.8,25.66192508175998
12.9,25.50296866109855
13.0,25.813458720125105
13.1,25.79425621275096
13.2,26.34223526324586
13.3,26.303370668835928
13.4,26.716697132580517
13.5,26.63650593810092
13.6,26.42006617189404
13.7,26.329857876334508
13.8,25.982093098837005
13.9,26.07164850048748
14.0,25.93395141344147
14.1,26.07276959886488
14.2,26.069796288952865
14.3,26.36964266932833
14.4,26.655282233438687
14.5,27.269566554889742
14.6,27.407784866811152
14.7,27.34312415964427
14.8,27.050512144394386
14.9,26.334682099023265
15.0,26.777184894924385
15.1,26.757378690627284
15.2,26.888994285945444
15.3,27.14449171537209
15.4,27.6073791989877
15.5,27.554168096319795
15.6,27.573827838013496
15.7,27.57323379883572
15.8,27.608241384290395
15.9,28.05777424502504
16.0,28.64237954561341
16.1,28.30225187619984
16.2,28.14901230452385
16.3,28.399500648830408
16.4,28.734208100051926
16.5,28.97653331118465
16.6,28.784660980823933
16.7,29.068696552054742
16.8,29.38921889560636
16.9,29.60479806213363
17.0,29.624842977410577
17.1,29.540411177606813
17.2,29.525702521811727
17.3,29.77044414593109
17.4,29.640618293049936
17.5,29.511837028922148
17.6,29.939829648888217
17.7,29.982773172676836
17.8,30.11728077892108
17.9,30.07296497878161
18.0,30.11407360128284
18.1,30.50871636536561
18.2,30.60846716970283
18.3,30.94556147372188
18.4,30.940638163714844
18.5,31.35562147704985
18.6,32.13983569616459
18.7,32.20294949377733
18.8,31.998071664692507
18.9,32.21786290895195
19.0,32.16935048012988
19.1,32.232439158006535
19.2,32.32185983223852
19.3,32.558063020953824
19.4,32.364251072398616
19.5,32.41083385283799
19.6,32.383690354189824
19.7,32.6164453966841
19.8,32.99351529282385
20.0,33.13900061339808
