time_ps,msd_A2
0.0,0.0
0.1,0.7722648909871861
0.2,0.867560401522982
0.3,1.032201658610168
0.4,1.2613860381322672
0.5,1.48892786967875
0.6,1.505463836976192
0.7,1.693863667332167
0.8,1.7258060874233994
0.9,1.7241164772910895
1.0,1.7464347209676911
1.1,1.8490248947515773
1.2,1.9627786315661764
1.3,2.1948471605206774
1.4,2.290182882730607
1.5,2.2632708247148967
1.6,2.395005977022941
1.7,2.333207202164177
1.8,2.0757543538418046
1.9,2.1496947963450896
2.0,2.2992129538122885
2.1,2.3046695874564933
2.2,2.430151338232993
2.3,2.643066799402228
2.4,2.6828754583066585
2.5,2.856531279855515
2.6,2.826536742542691
2.7,3.067179570072097
2.8,3.13110827302259
2.9,3.1558460633704644
3.0,3.1804591940808145
3.1,3.283871155142065
3.2,3.397014169464259
3.3,3.5545231437760623
3.4,3.9032880443179967
3.5,4.222354056557765
3.6,4.244137881498669
3.7,4.3342735463906505
3.8,4.379150922737577
3.9,4.330355644479399
4.0,4.270530520141149
4.1,4.366392426864791
4.2,4.455530304814971
4.3,4.696932581273776
4.4,4.872369909016327
4.5,5.013952059800797
4.6,5.427168628412928
4.7,5.679818475325423
4.8,5.856047931570307
4.9,6.188334404532181
5.0,6.027991753591798
5.1,6.053018581802042
5.2,6.000663791296949
5.3,6.214180261737238
5.4,6.314997950253153
5.5,6.562796988188548
5.6,6.673911143820053
5.7,6.871383983151966
5.8,6.958381373839953
5.9,7.157363785483668
6.0,7.220504729398593
6.1,7.602387015772092
6.2,7.66374147618924
6.3,7.988923393229881
6.4,8.013696095227894
6.5,8.145217292852216
6.6,8.148190465107868
6.7,8.311681847218598
6.8,8.410045188740915
6.9,8.437643437118755
7.0,8.61602133714802
7.1,8.354477974752157
7.2,8.444739909694306
7.3,8.45530850358593
7.4,8.389692972996919
7.5,8.454643632164101
7.6,8.456354347249443
7.7,8.280534449407353
7.8,8.288656826186244
7.9,8.655740347423233
8.0,8.967218000234501
8.1,9.115388959216965
8.2,8.953184012112448
8.3,9.053955172928813
8.4,9.204312715923392
8.5,9.139520752707176
8.6,9.269593231723125
8.7,9.173274093333236
8.8,9.303533917945469
8.9,9.388822378218006
9.0,9.412165724249023
9.1,9.187459826057344
9.2,9.059962285740092
9.3,8.81764242912689
9.4,8.933697061311161
9.5,8.946757942484332
9.6,9.092754300970714
9.7,8.957084032905206
9.8,8.908413598500152
9.9,8.865076542509492
10.0,8.671419922525544
10.1,8.725465825141542
10.2,8.726871278902937
10.3,9.164639962557116
10.4,9.344423586820769
10.5,9.392125127702569
10.6,9.236166610960844
10.7,9.304394098415196
10.8,9.359589519934682
10.9,9.454075501373756
11.0,9.19937956187097
11.1,9.238190171892262
11.2,9.191350464439935
11.3,9.247528885516497
11.4,9.40375933208186
11.5,9.500045486372104
11.6,9.493898219065285
11.7,9.4527160107429
11.8,9.429838866171016
11.9,9.282018367179075
12.0,9.466631246598538
12.1,9.523619482756889
12.2,9.462025074057069
12.3,9.393311813786855
12.4,9.200179024421397
12.5,9.325252958466454
12.6,9.14779092856121
12.7,9.25691352837459
12.8,9.1954143980178
12.9,9.229271832721563
13.0,9.390405177120751
13.1,9.694872194335453
13.2,9.821659335835673
13.3,9.726954010206748
13.4,9.769542644992866
13.5,9.839032096404152
13.6,9.885407440062746
13.7,9.755797790575109
13.8,9.859549840899938
13.9,10.263222793243203
14.0,10.404153835331334
14.1,10.105829209735475
14.2,10.177064516647532
14.3,9.97535472464951
14.4,9.98192346286906
14.5,10.38485884081988
14.6,10.314959074518564
14.7,10.30838418034514
14.8,10.20307383422556
14.9,10.104138073500128
15.0,10.268227987766828
15.1,10.494799782598117
15.2,10.38477350926862
15.3,10.38912797220284
15.4,10.378916370149916
15.5,10.29684797565522
15.6,10.440875205550116
15.7,10.420613266084247
15.8,10.93262151662338
15.9,10.926447748796804
16.0,10.625832844314862
16.1,10.72796912681025
16.2,10.721127149069298
16.3,10.864842000598436
16.4,10.79262127134496
16.5,11.015421768959753
16.6,11.045698989161616
16.7,11.28144685890998
16.8,11.1707888306346
16.9,11.020776080982264
17.0,10.937900349737276
17.1,11.022205515944838
17.2,10.901337791167215
17.3,10.960454496626893
17.4,11.041948388598614
17.5,10.8986677590118
17.6,10.900287160039234
17.7,11.023369840592927
17.8,11.181876961264829
17.9,11.21125340967824
18.0,11.247129869343423
18.1,11.5210790858326
18.2,11.453924930211024
18.3,11.266881373930955
18.4,11.444255744484565
18.5,11.161216733165528
18.6,11.16972044861878
18.7,11.23455457885228
18.8,11.314439791874465
18.9,11.104886879627736
19.0,11.191469918273404
19.1,11.131772733489456
19.2,10.963733122613762
19.3,11.255981827801843
19.4,11.065039262203989
19.5,10.932240209366746
19.6,10.755572749543584
19.7,10.868424938643027
19.8,10.857493395435156
20.0,10.86620956604797
