time_ps,msd_A2
0.0,0.0
0.1,0.7210897264652306
0.2,0.7868645840319152
0.3,0.7916129887719091
0.4,0.8937799380634776
0.5,0.9818756418970483
0.6,1.013461306997279
0.7,1.011545701822549
0.8,1.069060305156781
0.9,1.1687274957051426
1.0,1.2037804312846871
1.1,1.3139526588039987
1.2,1.305434683318642
1.3,1.591663279518409
1.4,1.7230511897464045
1.5,1.772911594180071
1.6,1.8708482363587349
1.7,1.927420416706632
1.8,2.0545502505331696
1.9,2.1462071176149347
2.0,2.0998417262803044
2.1,2.2133319908978213
2.2,2.248018644121358
2.3,2.3858523063068287
2.4,2.512137115661841
2.5,2.42219773336073
2.6,2.547438349068448
2.7,2.5020736711487697
2.8,2.6002345695562035
2.9,2.858098899007652
3.0,2.9791792790007814
3.1,3.0357015942621928
3.2,3.223145327817695
3.3,3.193325958134024
3.4,3.046302499006412
3.5,3.2697414561547897
3.6,3.2163146897831845
3.7,3.274109712217422
3.8,3.4711335905462968
3.9,3.5650562220738187
4.0,3.468984483290169
4.1,3.675828448750236
4.2,3.785941724553646
4.3,3.726319859723456
4.4,3.784038062967204
4.5,3.97315733094558
4.6,4.152022953788129
4.7,4.237002106642969
4.8,4.334500647026307
4.9,4.170793658931559
5.0,4.304732888747587
5.1,4.300673546016933
5.2,4.284894536799059
5.3,4.405537180327223
5.4,4.512454742488742
5.5,4.504127595594805
5.6,4.42093593502177
5.7,4.428403831781577
5.8,4.367950537621112
5.9,4.291896523393247
6.0,4.338836386557914
6.1,4.352793676149349
6.2,4.561513260145016
6.3,4.611619885203718
6.4,4.535296209080823
6.5,4.528283247787695
6.6,4.71621381682393
6.7,4.731712924490785
6.8,4.869122617568531
6.9,4.912655834512136
7.0,5.005027801697865
7.1,5.012614241771334
7.2,5.247935513080514
7.3,5.245886393318018
7.4,5.241121450570545
7.5,5.3341016689522105
7.6,5.251334454431127
7.7,5.532216091128924
7.8,5.441605638868268
7.9,5.337248578913731
8.0,5.583509975201795
8.1,5.581183467617042
8.2,5.518378273053685
8.3,5.389617345897964
8.4,5.539224153034881
8.5,5.746375733765305
8.6,5.8636640941744895
8.7,6.0185592423561545
8.8,6.173350040373397
8.9,6.275662505731797
9.0,6.270329507115528
9.1,6.181375374651107
9.2,6.2733726010934605
9.3,6.262929016572643
9.4,6.405624160928542
9.5,6.4221170307759765
9.6,6.516918686530041
9.7,6.519680489157598
9.8,6.49132340114246
9.9,6.616899462555413
10.0,6.770347000766024
10.1,7.107990602556605
10.2,6.740719590139183
10.3,6.829127292940648
10.4,6.659849496636018
10.5,6.621166105035584
10.6,6.458105180705592
10.7,6.518778794742829
10.8,6.69341801185049
10.9,6.743204673503789
11.0,6.761784636735384
11.1,6.665029276697034
11.2,6.994491629826883
11.3,7.103369196613731
11.4,7.13014622303001
11.5,7.134631694697935
11.6,7.110749776111423
11.7,7.366219495687607
11.8,7.616559358941565
11.9,7.398876617225586
12.0,7.411534415431272
12.1,7.602306529625866
12.2,7.682594152491798
12.3,7.671065145651415
12.4,7.567736847089335
12.5,7.648620612845125
12.6,7.618226741756525
12.7,7.438670464854394
12.8,7.466708566433513
12.9,7.657801345014323
13.0,7.523494291613915
13.1,7.484793251668648
13.2,7.416067964126121
13.3,7.27887116705223
13.4,7.3812103714313695
13.5,7.405783760920983
13.6,7.401051321773771
13.7,7.395781240372379
13.8,7.504576008797517
13.9,7.396030798338351
14.0,7.384748759986306
14.1,7.525043050141491
14.2,7.681911631753237
14.3,7.522029690426771
14.4,7.824337928117401
14.5,8.07049958833658
14.6,8.12790753707616
14.7,8.229533733147374
14.8,8.167970905621386
14.9,8.048274239209517
15.0,8.017434373303848
15.1,8.104890538806705
15.2,8.180232659766522
15.3,8.196858464490154
15.4,8.142360399503003
15.5,8.143721236346687
15.6,8.233932744831494
15.7,8.24103316653192
15.8,8.361883120632303
15.9,8.533571020720625
16.0,8.492820842134362
16.1,8.669133949587053
16.2,8.619819392383695
16.3,8.748915531756092
16.4,8.638785709273934
16.5,8.689801506070701
16.6,8.83789828128104
16.7,8.584933921756184
16.8,8.445366321483126
16.9,8.359626004835025
17.0,8.62257948347185
17.1,8.693964408449533
17.2,8.75005114996867
17.3,8.475484874215745
17.4,8.59664570621245
17.5,8.627325090532485
17.6,8.564629478756821
17.7,8.267272251214512
17.8,8.37122881312955
17.9,8.356982523765199
18.0,8.364058179666282
18.1,8.298124694480082
18.2,8.340194427144992
18.3,8.376981818303344
18.4,8.387717562376928
18.5,8.33322758620728
18.6,8.400369488073613
18.7,8.400892190827811
18.8,8.172035073504157
18.9,8.205827942741488
19.0,8.180206837287662
19.1,8.100000833850139
19.2,8.07965150374158
19.3,8.138228653906928
19.4,8.375057639046753
19.5,8.51755571024882
19.6,8.585453398350865
19.7,8.594813485817888
19.8,8.544472783598962
20.0,8.543398918757953
